store,store_type,date,hour,passers,enters
药店-桐君阁启航店,药店,2026-04-06,4,11,0
药店-桐君阁启航店,药店,2026-04-06,5,20,0
药店-桐君阁启航店,药店,2026-04-06,6,90,0
药店-桐君阁启航店,药店,2026-04-06,7,199,1
药店-桐君阁启航店,药店,2026-04-06,8,293,0
药店-桐君阁启航店,药店,2026-04-06,9,485,4
药店-桐君阁启航店,药店,2026-04-06,10,515,5
药店-桐君阁启航店,药店,2026-04-06,11,345,1
药店-桐君阁启航店,药店,2026-04-06,12,343,0
药店-桐君阁启航店,药店,2026-04-06,13,342,0
药店-桐君阁启航店,药店,2026-04-06,14,421,3
药店-桐君阁启航店,药店,2026-04-06,15,575,0
药店-桐君阁启航店,药店,2026-04-06,16,926,9
药店-桐君阁启航店,药店,2026-04-06,17,1051,5
药店-桐君阁启航店,药店,2026-04-06,18,594,3
药店-桐君阁启航店,药店,2026-04-06,19,568,9
药店-桐君阁启航店,药店,2026-04-06,20,608,3
药店-桐君阁启航店,药店,2026-04-06,21,226,3
药店-桐君阁启航店,药店,2026-04-06,22,93,0
药店-桐君阁启航店,药店,2026-04-06,23,59,0
药店-桐君阁启航店,药店,2026-04-07,0,25,0
药店-桐君阁启航店,药店,2026-04-07,1,12,0
药店-桐君阁启航店,药店,2026-04-07,2,12,0
药店-桐君阁启航店,药店,2026-04-07,3,4,0
药店-桐君阁启航店,药店,2026-04-07,4,16,0
药店-桐君阁启航店,药店,2026-04-07,5,26,0
药店-桐君阁启航店,药店,2026-04-07,6,146,0
药店-桐君阁启航店,药店,2026-04-07,7,641,0
药店-桐君阁启航店,药店,2026-04-07,8,616,2
药店-桐君阁启航店,药店,2026-04-07,9,653,1
药店-桐君阁启航店,药店,2026-04-07,10,568,11
药店-桐君阁启航店,药店,2026-04-07,11,383,2
药店-桐君阁启航店,药店,2026-04-07,12,367,1
药店-桐君阁启航店,药店,2026-04-07,13,332,4
药店-桐君阁启航店,药店,2026-04-07,14,418,4
药店-桐君阁启航店,药店,2026-04-07,15,411,3
药店-桐君阁启航店,药店,2026-04-07,16,649,2
药店-桐君阁启航店,药店,2026-04-07,17,593,4
药店-桐君阁启航店,药店,2026-04-07,18,584,6
药店-桐君阁启航店,药店,2026-04-07,19,614,10
药店-桐君阁启航店,药店,2026-04-07,20,572,9
药店-桐君阁启航店,药店,2026-04-07,21,224,4
药店-桐君阁启航店,药店,2026-04-07,22,110,0
药店-桐君阁启航店,药店,2026-04-07,23,0,0
药店-桐君阁启航店,药店,2026-04-08,0,22,0
药店-桐君阁启航店,药店,2026-04-08,1,9,0
药店-桐君阁启航店,药店,2026-04-08,2,17,0
药店-桐君阁启航店,药店,2026-04-08,3,3,0
药店-桐君阁启航店,药店,2026-04-08,4,10,0
药店-桐君阁启航店,药店,2026-04-08,5,45,0
药店-桐君阁启航店,药店,2026-04-08,6,151,0
药店-桐君阁启航店,药店,2026-04-08,7,743,0
药店-桐君阁启航店,药店,2026-04-08,8,673,3
药店-桐君阁启航店,药店,2026-04-08,9,608,6
药店-桐君阁启航店,药店,2026-04-08,10,456,8
药店-桐君阁启航店,药店,2026-04-08,11,333,12
药店-桐君阁启航店,药店,2026-04-08,12,270,5
药店-桐君阁启航店,药店,2026-04-08,13,281,3
药店-桐君阁启航店,药店,2026-04-08,14,257,3
药店-桐君阁启航店,药店,2026-04-08,15,316,3
药店-桐君阁启航店,药店,2026-04-08,16,631,11
药店-桐君阁启航店,药店,2026-04-08,17,719,10
药店-桐君阁启航店,药店,2026-04-08,18,643,6
药店-桐君阁启航店,药店,2026-04-08,19,595,5
药店-桐君阁启航店,药店,2026-04-08,20,620,9
药店-桐君阁启航店,药店,2026-04-08,21,228,6
药店-桐君阁启航店,药店,2026-04-08,22,93,4
药店-桐君阁启航店,药店,2026-04-08,23,0,0
药店-桐君阁启航店,药店,2026-04-09,0,9,0
药店-桐君阁启航店,药店,2026-04-09,1,20,0
药店-桐君阁启航店,药店,2026-04-09,2,12,0
药店-桐君阁启航店,药店,2026-04-09,3,7,0
药店-桐君阁启航店,药店,2026-04-09,4,12,0
药店-桐君阁启航店,药店,2026-04-09,5,40,0
药店-桐君阁启航店,药店,2026-04-09,6,189,0
药店-桐君阁启航店,药店,2026-04-09,7,762,4
药店-桐君阁启航店,药店,2026-04-09,8,718,7
药店-桐君阁启航店,药店,2026-04-09,9,621,10
药店-桐君阁启航店,药店,2026-04-09,10,423,5
药店-桐君阁启航店,药店,2026-04-09,11,287,5
药店-桐君阁启航店,药店,2026-04-09,12,232,3
药店-桐君阁启航店,药店,2026-04-09,13,183,7
药店-桐君阁启航店,药店,2026-04-09,14,229,4
药店-桐君阁启航店,药店,2026-04-09,15,287,5
药店-桐君阁启航店,药店,2026-04-09,16,591,4
药店-桐君阁启航店,药店,2026-04-09,17,678,8
药店-桐君阁启航店,药店,2026-04-09,18,621,8
药店-桐君阁启航店,药店,2026-04-09,19,576,2
药店-桐君阁启航店,药店,2026-04-09,20,586,9
药店-桐君阁启航店,药店,2026-04-09,21,275,6
药店-桐君阁启航店,药店,2026-04-09,22,118,0
药店-桐君阁启航店,药店,2026-04-09,23,0,0
药店-桐君阁启航店,药店,2026-04-10,0,20,0
药店-桐君阁启航店,药店,2026-04-10,1,17,0
药店-桐君阁启航店,药店,2026-04-10,2,22,0
药店-桐君阁启航店,药店,2026-04-10,3,6,0
药店-桐君阁启航店,药店,2026-04-10,4,6,0
药店-桐君阁启航店,药店,2026-04-10,5,35,0
药店-桐君阁启航店,药店,2026-04-10,6,178,0
药店-桐君阁启航店,药店,2026-04-10,7,780,1
药店-桐君阁启航店,药店,2026-04-10,8,724,7
药店-桐君阁启航店,药店,2026-04-10,9,631,5
药店-桐君阁启航店,药店,2026-04-10,10,394,7
药店-桐君阁启航店,药店,2026-04-10,11,316,3
药店-桐君阁启航店,药店,2026-04-10,12,232,4
药店-桐君阁启航店,药店,2026-04-10,13,185,2
药店-桐君阁启航店,药店,2026-04-10,14,218,1
药店-桐君阁启航店,药店,2026-04-10,15,1570,6
药店-桐君阁启航店,药店,2026-04-10,16,1119,1
药店-桐君阁启航店,药店,2026-04-10,17,756,5
药店-桐君阁启航店,药店,2026-04-10,18,510,6
药店-桐君阁启航店,药店,2026-04-10,19,300,6
药店-桐君阁启航店,药店,2026-04-10,20,315,7
药店-桐君阁启航店,药店,2026-04-10,21,216,4
药店-桐君阁启航店,药店,2026-04-10,22,117,0
药店-桐君阁启航店,药店,2026-04-10,23,0,0
药店-桐君阁启航店,药店,2026-04-11,0,35,0
药店-桐君阁启航店,药店,2026-04-11,1,26,0
药店-桐君阁启航店,药店,2026-04-11,2,13,0
药店-桐君阁启航店,药店,2026-04-11,3,8,0
药店-桐君阁启航店,药店,2026-04-11,4,6,0
药店-桐君阁启航店,药店,2026-04-11,5,18,0
药店-桐君阁启航店,药店,2026-04-11,6,93,0
药店-桐君阁启航店,药店,2026-04-11,7,343,0
药店-桐君阁启航店,药店,2026-04-11,8,808,2
药店-桐君阁启航店,药店,2026-04-11,9,764,6
药店-桐君阁启航店,药店,2026-04-11,10,708,19
药店-桐君阁启航店,药店,2026-04-11,11,1024,10
药店-桐君阁启航店,药店,2026-04-11,12,599,4
药店-桐君阁启航店,药店,2026-04-11,13,684,0
药店-桐君阁启航店,药店,2026-04-11,14,509,0
药店-桐君阁启航店,药店,2026-04-11,15,505,7
药店-桐君阁启航店,药店,2026-04-11,16,854,6
药店-桐君阁启航店,药店,2026-04-11,17,694,7
药店-桐君阁启航店,药店,2026-04-11,18,560,7
药店-桐君阁启航店,药店,2026-04-11,19,560,13
药店-桐君阁启航店,药店,2026-04-11,20,382,3
药店-桐君阁启航店,药店,2026-04-11,21,220,5
药店-桐君阁启航店,药店,2026-04-11,22,141,2
药店-桐君阁启航店,药店,2026-04-11,23,0,0
药店-桐君阁启航店,药店,2026-04-12,0,51,0
药店-桐君阁启航店,药店,2026-04-12,1,27,0
药店-桐君阁启航店,药店,2026-04-12,2,22,0
药店-桐君阁启航店,药店,2026-04-12,3,12,0
药店-桐君阁启航店,药店,2026-04-12,4,3,0
药店-桐君阁启航店,药店,2026-04-12,5,33,0
药店-桐君阁启航店,药店,2026-04-12,6,106,0
药店-桐君阁启航店,药店,2026-04-12,7,332,1
药店-桐君阁启航店,药店,2026-04-12,8,739,5
药店-桐君阁启航店,药店,2026-04-12,9,799,7
药店-桐君阁启航店,药店,2026-04-12,10,742,5
药店-桐君阁启航店,药店,2026-04-12,11,745,5
药店-桐君阁启航店,药店,2026-04-12,12,425,3
药店-桐君阁启航店,药店,2026-04-12,13,524,1
药店-桐君阁启航店,药店,2026-04-12,14,500,8
药店-桐君阁启航店,药店,2026-04-12,15,580,3
药店-桐君阁启航店,药店,2026-04-12,16,1068,7
药店-桐君阁启航店,药店,2026-04-12,17,1286,6
药店-桐君阁启航店,药店,2026-04-12,18,651,6
药店-桐君阁启航店,药店,2026-04-12,19,643,13
药店-桐君阁启航店,药店,2026-04-12,20,629,7
药店-桐君阁启航店,药店,2026-04-12,21,229,6
药店-桐君阁启航店,药店,2026-04-12,22,99,0
药店-桐君阁启航店,药店,2026-04-12,23,0,0
药店-桐君阁启航店,药店,2026-04-13,0,31,0
药店-桐君阁启航店,药店,2026-04-13,1,11,0
药店-桐君阁启航店,药店,2026-04-13,2,15,0
药店-桐君阁启航店,药店,2026-04-13,3,2,0
药店-桐君阁启航店,药店,2026-04-13,4,6,0
药店-桐君阁启航店,药店,2026-04-13,5,40,0
药店-桐君阁启航店,药店,2026-04-13,6,154,0
药店-桐君阁启航店,药店,2026-04-13,7,612,1
药店-桐君阁启航店,药店,2026-04-13,8,547,5
药店-桐君阁启航店,药店,2026-04-13,9,415,9
药店-桐君阁启航店,药店,2026-04-13,10,327,1
药店-桐君阁启航店,药店,2026-04-13,11,298,4
药店-桐君阁启航店,药店,2026-04-13,12,188,3
药店-桐君阁启航店,药店,2026-04-13,13,214,4
药店-桐君阁启航店,药店,2026-04-13,14,256,3
药店-桐君阁启航店,药店,2026-04-13,15,377,3
药店-桐君阁启航店,药店,2026-04-13,16,559,7
药店-桐君阁启航店,药店,2026-04-13,17,665,1
药店-桐君阁启航店,药店,2026-04-13,18,641,12
药店-桐君阁启航店,药店,2026-04-13,19,574,9
药店-桐君阁启航店,药店,2026-04-13,20,576,1
药店-桐君阁启航店,药店,2026-04-13,21,183,2
药店-桐君阁启航店,药店,2026-04-13,22,116,3
药店-桐君阁启航店,药店,2026-04-13,23,0,0
药店-桐君阁启航店,药店,2026-04-14,0,24,0
药店-桐君阁启航店,药店,2026-04-14,1,15,0
药店-桐君阁启航店,药店,2026-04-14,2,15,0
药店-桐君阁启航店,药店,2026-04-14,3,3,0
药店-桐君阁启航店,药店,2026-04-14,4,5,0
药店-桐君阁启航店,药店,2026-04-14,5,0,0
药店-桐君阁启航店,药店,2026-04-14,6,165,0
药店-桐君阁启航店,药店,2026-04-14,7,601,1
药店-桐君阁启航店,药店,2026-04-14,8,505,1
药店-桐君阁启航店,药店,2026-04-14,9,389,7
药店-桐君阁启航店,药店,2026-04-14,10,410,12
药店-桐君阁启航店,药店,2026-04-14,11,271,6
药店-桐君阁启航店,药店,2026-04-14,12,218,2
药店-桐君阁启航店,药店,2026-04-14,13,237,7
药店-桐君阁启航店,药店,2026-04-14,14,265,5
药店-桐君阁启航店,药店,2026-04-14,15,374,12
药店-桐君阁启航店,药店,2026-04-14,16,649,5
药店-桐君阁启航店,药店,2026-04-14,17,592,3
药店-桐君阁启航店,药店,2026-04-14,18,623,4
药店-桐君阁启航店,药店,2026-04-14,19,573,10
药店-桐君阁启航店,药店,2026-04-14,20,568,8
药店-桐君阁启航店,药店,2026-04-14,21,216,6
药店-桐君阁启航店,药店,2026-04-14,22,74,0
药店-桐君阁启航店,药店,2026-04-14,23,0,0
药店-桐君阁启航店,药店,2026-04-15,0,23,0
药店-桐君阁启航店,药店,2026-04-15,1,18,0
药店-桐君阁启航店,药店,2026-04-15,2,11,0
药店-桐君阁启航店,药店,2026-04-15,3,7,0
药店-桐君阁启航店,药店,2026-04-15,4,7,0
药店-桐君阁启航店,药店,2026-04-15,5,30,0
药店-桐君阁启航店,药店,2026-04-15,6,144,0
药店-桐君阁启航店,药店,2026-04-15,7,712,0
药店-桐君阁启航店,药店,2026-04-15,8,735,5
药店-桐君阁启航店,药店,2026-04-15,9,533,7
药店-桐君阁启航店,药店,2026-04-15,10,428,3
药店-桐君阁启航店,药店,2026-04-15,11,274,7
药店-桐君阁启航店,药店,2026-04-15,12,263,2
药店-桐君阁启航店,药店,2026-04-15,13,242,6
药店-桐君阁启航店,药店,2026-04-15,14,272,6
药店-桐君阁启航店,药店,2026-04-15,15,329,4
药店-桐君阁启航店,药店,2026-04-15,16,589,8
药店-桐君阁启航店,药店,2026-04-15,17,628,2
药店-桐君阁启航店,药店,2026-04-15,18,697,12
药店-桐君阁启航店,药店,2026-04-15,19,641,12
药店-桐君阁启航店,药店,2026-04-15,20,558,10
药店-桐君阁启航店,药店,2026-04-15,21,230,3
药店-桐君阁启航店,药店,2026-04-15,22,91,1
药店-桐君阁启航店,药店,2026-04-15,23,0,0
药店-桐君阁启航店,药店,2026-04-16,0,52,0
药店-桐君阁启航店,药店,2026-04-16,1,13,0
药店-桐君阁启航店,药店,2026-04-16,2,21,0
药店-桐君阁启航店,药店,2026-04-16,3,13,0
药店-桐君阁启航店,药店,2026-04-16,4,28,0
药店-桐君阁启航店,药店,2026-04-16,5,42,0
药店-桐君阁启航店,药店,2026-04-16,6,180,0
药店-桐君阁启航店,药店,2026-04-16,7,781,0
药店-桐君阁启航店,药店,2026-04-16,8,777,5
药店-桐君阁启航店,药店,2026-04-16,9,673,10
药店-桐君阁启航店,药店,2026-04-16,10,420,4
药店-桐君阁启航店,药店,2026-04-16,11,358,2
药店-桐君阁启航店,药店,2026-04-16,12,285,2
药店-桐君阁启航店,药店,2026-04-16,13,193,1
药店-桐君阁启航店,药店,2026-04-16,14,181,1
药店-桐君阁启航店,药店,2026-04-16,15,339,5
药店-桐君阁启航店,药店,2026-04-16,16,461,2
药店-桐君阁启航店,药店,2026-04-16,17,709,10
药店-桐君阁启航店,药店,2026-04-16,18,712,6
药店-桐君阁启航店,药店,2026-04-16,19,546,4
药店-桐君阁启航店,药店,2026-04-16,20,765,4
药店-桐君阁启航店,药店,2026-04-16,21,265,4
药店-桐君阁启航店,药店,2026-04-16,22,181,0
药店-桐君阁启航店,药店,2026-04-16,23,0,0
药店-桐君阁启航店,药店,2026-04-17,0,18,0
药店-桐君阁启航店,药店,2026-04-17,1,21,0
药店-桐君阁启航店,药店,2026-04-17,2,21,0
药店-桐君阁启航店,药店,2026-04-17,3,8,0
药店-桐君阁启航店,药店,2026-04-17,4,9,0
药店-桐君阁启航店,药店,2026-04-17,5,30,0
药店-桐君阁启航店,药店,2026-04-17,6,182,0
药店-桐君阁启航店,药店,2026-04-17,7,788,2
药店-桐君阁启航店,药店,2026-04-17,8,742,8
药店-桐君阁启航店,药店,2026-04-17,9,602,5
药店-桐君阁启航店,药店,2026-04-17,10,425,9
药店-桐君阁启航店,药店,2026-04-17,11,316,4
药店-桐君阁启航店,药店,2026-04-17,12,234,2
药店-桐君阁启航店,药店,2026-04-17,13,239,3
药店-桐君阁启航店,药店,2026-04-17,14,228,1
药店-桐君阁启航店,药店,2026-04-17,15,1735,2
药店-桐君阁启航店,药店,2026-04-17,16,860,4
药店-桐君阁启航店,药店,2026-04-17,17,681,7
药店-桐君阁启航店,药店,2026-04-17,18,657,10
药店-桐君阁启航店,药店,2026-04-17,19,587,5
药店-桐君阁启航店,药店,2026-04-17,20,433,10
药店-桐君阁启航店,药店,2026-04-17,21,247,3
药店-桐君阁启航店,药店,2026-04-17,22,150,0
药店-桐君阁启航店,药店,2026-04-17,23,0,0
药店-桐君阁启航店,药店,2026-04-18,0,34,0
药店-桐君阁启航店,药店,2026-04-18,1,26,0
药店-桐君阁启航店,药店,2026-04-18,2,18,0
药店-桐君阁启航店,药店,2026-04-18,3,20,0
药店-桐君阁启航店,药店,2026-04-18,4,17,0
药店-桐君阁启航店,药店,2026-04-18,5,34,0
药店-桐君阁启航店,药店,2026-04-18,6,168,0
药店-桐君阁启航店,药店,2026-04-18,7,456,2
药店-桐君阁启航店,药店,2026-04-18,8,730,9
药店-桐君阁启航店,药店,2026-04-18,9,711,15
药店-桐君阁启航店,药店,2026-04-18,10,625,4
药店-桐君阁启航店,药店,2026-04-18,11,468,6
药店-桐君阁启航店,药店,2026-04-18,12,494,5
药店-桐君阁启航店,药店,2026-04-18,13,387,4
药店-桐君阁启航店,药店,2026-04-18,14,342,2
药店-桐君阁启航店,药店,2026-04-18,15,362,2
药店-桐君阁启航店,药店,2026-04-18,16,484,3
药店-桐君阁启航店,药店,2026-04-18,17,626,2
药店-桐君阁启航店,药店,2026-04-18,18,578,6
药店-桐君阁启航店,药店,2026-04-18,19,696,11
药店-桐君阁启航店,药店,2026-04-18,20,500,8
药店-桐君阁启航店,药店,2026-04-18,21,290,2
药店-桐君阁启航店,药店,2026-04-18,22,173,2
药店-桐君阁启航店,药店,2026-04-18,23,0,0
药店-桐君阁启航店,药店,2026-04-19,0,30,0
药店-桐君阁启航店,药店,2026-04-19,1,25,0
药店-桐君阁启航店,药店,2026-04-19,2,19,0
药店-桐君阁启航店,药店,2026-04-19,3,7,0
药店-桐君阁启航店,药店,2026-04-19,4,9,0
药店-桐君阁启航店,药店,2026-04-19,5,29,0
药店-桐君阁启航店,药店,2026-04-19,6,138,0
药店-桐君阁启航店,药店,2026-04-19,7,349,0
药店-桐君阁启航店,药店,2026-04-19,8,751,9
药店-桐君阁启航店,药店,2026-04-19,9,857,11
药店-桐君阁启航店,药店,2026-04-19,10,704,5
药店-桐君阁启航店,药店,2026-04-19,11,450,4
药店-桐君阁启航店,药店,2026-04-19,12,407,8
药店-桐君阁启航店,药店,2026-04-19,13,348,5
药店-桐君阁启航店,药店,2026-04-19,14,359,1
药店-桐君阁启航店,药店,2026-04-19,15,679,10
药店-桐君阁启航店,药店,2026-04-19,16,854,5
药店-桐君阁启航店,药店,2026-04-19,17,1245,1
药店-桐君阁启航店,药店,2026-04-19,18,616,2
药店-桐君阁启航店,药店,2026-04-19,19,683,10
药店-桐君阁启航店,药店,2026-04-19,20,612,15
药店-桐君阁启航店,药店,2026-04-19,21,123,1
药店-桐君阁启航店,药店,2026-04-19,22,21,0
药店-桐君阁启航店,药店,2026-04-19,23,0,0
药店-桐君阁启航店,药店,2026-04-20,0,9,0
药店-桐君阁启航店,药店,2026-04-20,1,4,0
药店-桐君阁启航店,药店,2026-04-20,2,9,0
药店-桐君阁启航店,药店,2026-04-20,3,2,0
药店-桐君阁启航店,药店,2026-04-20,4,11,0
药店-桐君阁启航店,药店,2026-04-20,5,46,0
药店-桐君阁启航店,药店,2026-04-20,6,161,0
药店-桐君阁启航店,药店,2026-04-20,7,762,0
药店-桐君阁启航店,药店,2026-04-20,8,728,3
药店-桐君阁启航店,药店,2026-04-20,9,515,7
药店-桐君阁启航店,药店,2026-04-20,10,412,8
药店-桐君阁启航店,药店,2026-04-20,11,308,6
药店-桐君阁启航店,药店,2026-04-20,12,238,1
药店-桐君阁启航店,药店,2026-04-20,13,239,7
药店-桐君阁启航店,药店,2026-04-20,14,248,6
药店-桐君阁启航店,药店,2026-04-20,15,301,8
药店-桐君阁启航店,药店,2026-04-20,16,619,7
药店-桐君阁启航店,药店,2026-04-20,17,584,8
药店-桐君阁启航店,药店,2026-04-20,18,689,11
药店-桐君阁启航店,药店,2026-04-20,19,619,4
药店-桐君阁启航店,药店,2026-04-20,20,523,10
药店-桐君阁启航店,药店,2026-04-20,21,221,2
药店-桐君阁启航店,药店,2026-04-20,22,84,1
药店-桐君阁启航店,药店,2026-04-20,23,0,0
药店-桐君阁启航店,药店,2026-04-21,0,17,0
药店-桐君阁启航店,药店,2026-04-21,1,5,0
药店-桐君阁启航店,药店,2026-04-21,2,10,0
药店-桐君阁启航店,药店,2026-04-21,3,10,0
药店-桐君阁启航店,药店,2026-04-21,4,8,0
药店-桐君阁启航店,药店,2026-04-21,5,34,0
药店-桐君阁启航店,药店,2026-04-21,6,158,0
药店-桐君阁启航店,药店,2026-04-21,7,664,1
药店-桐君阁启航店,药店,2026-04-21,8,404,10
药店-桐君阁启航店,药店,2026-04-21,9,474,26
药店-桐君阁启航店,药店,2026-04-21,10,428,20
药店-桐君阁启航店,药店,2026-04-21,11,294,4
药店-桐君阁启航店,药店,2026-04-21,12,214,3
药店-桐君阁启航店,药店,2026-04-21,13,228,6
药店-桐君阁启航店,药店,2026-04-21,14,273,8
药店-桐君阁启航店,药店,2026-04-21,15,348,4
药店-桐君阁启航店,药店,2026-04-21,16,665,9
药店-桐君阁启航店,药店,2026-04-21,17,703,5
药店-桐君阁启航店,药店,2026-04-21,18,626,13
药店-桐君阁启航店,药店,2026-04-21,19,623,6
药店-桐君阁启航店,药店,2026-04-21,20,522,7
药店-桐君阁启航店,药店,2026-04-21,21,245,3
药店-桐君阁启航店,药店,2026-04-21,22,79,3
药店-桐君阁启航店,药店,2026-04-21,23,0,0
药店-桐君阁启航店,药店,2026-04-22,0,17,0
药店-桐君阁启航店,药店,2026-04-22,1,8,0
药店-桐君阁启航店,药店,2026-04-22,2,2,0
药店-桐君阁启航店,药店,2026-04-22,3,5,0
药店-桐君阁启航店,药店,2026-04-22,4,7,0
药店-桐君阁启航店,药店,2026-04-22,5,29,0
药店-桐君阁启航店,药店,2026-04-22,6,164,0
药店-桐君阁启航店,药店,2026-04-22,7,757,0
药店-桐君阁启航店,药店,2026-04-22,8,759,7
药店-桐君阁启航店,药店,2026-04-22,9,594,8
药店-桐君阁启航店,药店,2026-04-22,10,444,7
药店-桐君阁启航店,药店,2026-04-22,11,333,6
药店-桐君阁启航店,药店,2026-04-22,12,308,4
药店-桐君阁启航店,药店,2026-04-22,13,276,2
药店-桐君阁启航店,药店,2026-04-22,14,265,6
药店-桐君阁启航店,药店,2026-04-22,15,330,6
药店-桐君阁启航店,药店,2026-04-22,16,615,3
药店-桐君阁启航店,药店,2026-04-22,17,703,7
药店-桐君阁启航店,药店,2026-04-22,18,661,5
药店-桐君阁启航店,药店,2026-04-22,19,603,8
药店-桐君阁启航店,药店,2026-04-22,20,536,7
药店-桐君阁启航店,药店,2026-04-22,21,246,9
药店-桐君阁启航店,药店,2026-04-22,22,98,0
药店-桐君阁启航店,药店,2026-04-22,23,0,0
药店-桐君阁启航店,药店,2026-04-23,0,11,0
药店-桐君阁启航店,药店,2026-04-23,1,41,0
药店-桐君阁启航店,药店,2026-04-23,2,17,0
药店-桐君阁启航店,药店,2026-04-23,3,10,0
药店-桐君阁启航店,药店,2026-04-23,4,9,0
药店-桐君阁启航店,药店,2026-04-23,5,37,0
药店-桐君阁启航店,药店,2026-04-23,6,184,0
药店-桐君阁启航店,药店,2026-04-23,7,850,3
药店-桐君阁启航店,药店,2026-04-23,8,800,7
药店-桐君阁启航店,药店,2026-04-23,9,620,6
药店-桐君阁启航店,药店,2026-04-23,10,441,8
药店-桐君阁启航店,药店,2026-04-23,11,316,4
药店-桐君阁启航店,药店,2026-04-23,12,273,4
药店-桐君阁启航店,药店,2026-04-23,13,195,0
药店-桐君阁启航店,药店,2026-04-23,14,215,2
药店-桐君阁启航店,药店,2026-04-23,15,307,5
药店-桐君阁启航店,药店,2026-04-23,16,552,7
药店-桐君阁启航店,药店,2026-04-23,17,702,8
药店-桐君阁启航店,药店,2026-04-23,18,665,6
药店-桐君阁启航店,药店,2026-04-23,19,675,6
药店-桐君阁启航店,药店,2026-04-23,20,632,8
药店-桐君阁启航店,药店,2026-04-23,21,247,3
药店-桐君阁启航店,药店,2026-04-23,22,98,0
药店-桐君阁启航店,药店,2026-04-23,23,0,0
药店-桐君阁启航店,药店,2026-04-24,0,0,0
药店-桐君阁启航店,药店,2026-04-24,1,12,0
药店-桐君阁启航店,药店,2026-04-24,2,18,0
药店-桐君阁启航店,药店,2026-04-24,3,13,0
药店-桐君阁启航店,药店,2026-04-24,4,14,0
药店-桐君阁启航店,药店,2026-04-24,5,28,0
药店-桐君阁启航店,药店,2026-04-24,6,144,0
药店-桐君阁启航店,药店,2026-04-24,7,759,0
药店-桐君阁启航店,药店,2026-04-24,8,726,4
药店-桐君阁启航店,药店,2026-04-24,9,584,3
药店-桐君阁启航店,药店,2026-04-24,10,411,3
药店-桐君阁启航店,药店,2026-04-24,11,301,4
药店-桐君阁启航店,药店,2026-04-24,12,250,3
药店-桐君阁启航店,药店,2026-04-24,13,228,6
药店-桐君阁启航店,药店,2026-04-24,14,226,3
药店-桐君阁启航店,药店,2026-04-24,15,1645,1
药店-桐君阁启航店,药店,2026-04-24,16,1026,5
药店-桐君阁启航店,药店,2026-04-24,17,879,11
药店-桐君阁启航店,药店,2026-04-24,18,763,6
药店-桐君阁启航店,药店,2026-04-24,19,623,5
药店-桐君阁启航店,药店,2026-04-24,20,488,10
药店-桐君阁启航店,药店,2026-04-24,21,269,6
药店-桐君阁启航店,药店,2026-04-24,22,124,1
药店-桐君阁启航店,药店,2026-04-24,23,0,0
药店-桐君阁启航店,药店,2026-04-25,0,35,0
药店-桐君阁启航店,药店,2026-04-25,1,34,0
药店-桐君阁启航店,药店,2026-04-25,2,10,0
药店-桐君阁启航店,药店,2026-04-25,3,14,0
药店-桐君阁启航店,药店,2026-04-25,4,11,0
药店-桐君阁启航店,药店,2026-04-25,5,28,0
药店-桐君阁启航店,药店,2026-04-25,6,138,0
药店-桐君阁启航店,药店,2026-04-25,7,433,1
药店-桐君阁启航店,药店,2026-04-25,8,783,12
药店-桐君阁启航店,药店,2026-04-25,9,714,9
药店-桐君阁启航店,药店,2026-04-25,10,632,6
药店-桐君阁启航店,药店,2026-04-25,11,432,9
药店-桐君阁启航店,药店,2026-04-25,12,479,3
药店-桐君阁启航店,药店,2026-04-25,13,341,4
药店-桐君阁启航店,药店,2026-04-25,14,360,5
药店-桐君阁启航店,药店,2026-04-25,15,429,7
药店-桐君阁启航店,药店,2026-04-25,16,483,7
药店-桐君阁启航店,药店,2026-04-25,17,612,4
药店-桐君阁启航店,药店,2026-04-25,18,690,10
药店-桐君阁启航店,药店,2026-04-25,19,577,3
药店-桐君阁启航店,药店,2026-04-25,20,470,8
药店-桐君阁启航店,药店,2026-04-25,21,271,4
药店-桐君阁启航店,药店,2026-04-25,22,154,0
药店-桐君阁启航店,药店,2026-04-25,23,0,0
药店-桐君阁启航店,药店,2026-04-27,0,38,0
药店-桐君阁启航店,药店,2026-04-27,1,12,0
药店-桐君阁启航店,药店,2026-04-27,2,17,0
药店-桐君阁启航店,药店,2026-04-27,3,6,0
药店-桐君阁启航店,药店,2026-04-27,4,12,0
药店-桐君阁启航店,药店,2026-04-27,5,33,0
药店-桐君阁启航店,药店,2026-04-27,6,128,0
药店-桐君阁启航店,药店,2026-04-27,7,639,1
药店-桐君阁启航店,药店,2026-04-27,8,596,7
药店-桐君阁启航店,药店,2026-04-27,9,408,5
药店-桐君阁启航店,药店,2026-04-27,10,285,1
药店-桐君阁启航店,药店,2026-04-27,11,266,2
药店-桐君阁启航店,药店,2026-04-27,12,176,3
药店-桐君阁启航店,药店,2026-04-27,13,159,1
药店-桐君阁启航店,药店,2026-04-27,14,174,1
药店-桐君阁启航店,药店,2026-04-27,15,202,3
药店-桐君阁启航店,药店,2026-04-27,16,468,7
药店-桐君阁启航店,药店,2026-04-27,17,495,5
药店-桐君阁启航店,药店,2026-04-27,18,410,5
药店-桐君阁启航店,药店,2026-04-27,19,381,1
药店-桐君阁启航店,药店,2026-04-27,20,351,8
药店-桐君阁启航店,药店,2026-04-27,21,182,0
药店-桐君阁启航店,药店,2026-04-27,22,72,0
